,type,dir,id_labels,readable_labels,similarity_score,closest_id_label,closest_similarity_score,closest_readable_label,closest_prob
10,Mountain,../Image/All_Cropped\Mountain\4.jpg,"{'09468604-n': 0.39470648765563965, '09472597-n': 0.36973029375076294, '09193705-n': 0.07367131859064102, '09399592-n': 0.04330327361822128, '09332890-n': 0.0308154858648777, '03792972-n': 0.02883206121623516, '04235860-n': 0.007651908788830042, '09246464-n': 0.0064536454156041145, '09428293-n': 0.004995391704142094, '02951358-n': 0.0031769226770848036}","{'valley': 0.39470648765563965, 'volcano': 0.36973029375076294, 'alp': 0.07367131859064102, 'promontory': 0.04330327361822128, 'lakeside': 0.0308154858648777, 'mountain tent': 0.02883206121623516, 'sleeping bag': 0.007651908788830042, 'cliff': 0.0064536454156041145, 'seashore': 0.004995391704142094, 'canoe': 0.0031769226770848036}","{'09468604-n': 0.2, '09472597-n': 0.5, '09193705-n': 0.5, '09399592-n': 0.3333333333333333, '09332890-n': 0.2, '03792972-n': 0.1, '04235860-n': 0.1, '09246464-n': 0.25, '09428293-n': 0.2, '02951358-n': 0.07142857142857142}",09472597-n,0.5,volcano,0.36973029375076294
11,Mountain,../Image/All_Cropped\Mountain\5.jpg,"{'09193705-n': 0.8824065923690796, '09468604-n': 0.05916859954595566, '04311004-n': 0.013412700034677982, '04044716-n': 0.010706505738198757, '04258138-n': 0.00814018864184618, '09399592-n': 0.0065101259388029575, '09246464-n': 0.004187237471342087, '03792972-n': 0.0033952193334698677, '09332890-n': 0.0016372348181903362, '02793495-n': 0.0012223873054608703}","{'alp': 0.8824065923690796, 'valley': 0.05916859954595566, 'steel arch bridge': 0.013412700034677982, 'radio telescope': 0.010706505738198757, 'solar dish': 0.00814018864184618, 'promontory': 0.0065101259388029575, 'cliff': 0.004187237471342087, 'mountain tent': 0.0033952193334698677, 'lakeside': 0.0016372348181903362, 'barn': 0.0012223873054608703}","{'09193705-n': 0.5, '09468604-n': 0.2, '04311004-n': 0.1111111111111111, '04044716-n': 0.07142857142857142, '04258138-n': 0.1, '09399592-n': 0.3333333333333333, '09246464-n': 0.25, '03792972-n': 0.1, '09332890-n': 0.2, '02793495-n': 0.1}",09193705-n,0.5,alp,0.8824065923690796
12,Mountain,../Image/All_Cropped\Mountain\6.jpg,"{'09468604-n': 0.38196438550949097, '09472597-n': 0.13151513040065765, '09193705-n': 0.10065200924873352, '09246464-n': 0.05848590284585953, '09399592-n': 0.05448346585035324, '09332890-n': 0.04547809436917305, '09428293-n': 0.015477820299565792, '04417672-n': 0.010771852917969227, '09421951-n': 0.01052802987396717, '03160309-n': 0.009745056740939617}","{'valley': 0.38196438550949097, 'volcano': 0.13151513040065765, 'alp': 0.10065200924873352, 'cliff': 0.05848590284585953, 'promontory': 0.05448346585035324, 'lakeside': 0.04547809436917305, 'seashore': 0.015477820299565792, 'thatch': 0.010771852917969227, 'sandbar': 0.01052802987396717, 'dam': 0.009745056740939617}","{'09468604-n': 0.2, '09472597-n': 0.5, '09193705-n': 0.5, '09246464-n': 0.25, '09399592-n': 0.3333333333333333, '09332890-n': 0.2, '09428293-n': 0.2, '04417672-n': 0.1, '09421951-n': 0.2, '03160309-n': 0.1}",09472597-n,0.5,volcano,0.13151513040065765
13,Mountain,../Image/All_Cropped\Mountain\7.jpg,"{'09246464-n': 0.3230268955230713, '09472597-n': 0.1760818362236023, '09399592-n': 0.16029773652553558, '09193705-n': 0.1089213415980339, '09428293-n': 0.04295510798692703, '09468604-n': 0.03481845185160637, '09332890-n': 0.025021381676197052, '03160309-n': 0.02252659946680069, '09421951-n': 0.011630615219473839, '03042490-n': 0.0064528281800448895}","{'cliff': 0.3230268955230713, 'volcano': 0.1760818362236023, 'promontory': 0.16029773652553558, 'alp': 0.1089213415980339, 'seashore': 0.04295510798692703, 'valley': 0.03481845185160637, 'lakeside': 0.025021381676197052, 'dam': 0.02252659946680069, 'sandbar': 0.011630615219473839, 'cliff dwelling': 0.0064528281800448895}","{'09246464-n': 0.25, '09472597-n': 0.5, '09399592-n': 0.3333333333333333, '09193705-n': 0.5, '09428293-n': 0.2, '09468604-n': 0.2, '09332890-n': 0.2, '03160309-n': 0.1, '09421951-n': 0.2, '03042490-n': 0.1}",09472597-n,0.5,volcano,0.1760818362236023
14,Mountain,../Image/All_Cropped\Mountain\8.jpg,"{'09468604-n': 0.3959300220012665, '09193705-n': 0.15335316956043243, '09399592-n': 0.07001027464866638, '03792972-n': 0.04946289584040642, '09472597-n': 0.040244199335575104, '09428293-n': 0.033412203192710876, '09332890-n': 0.029223086312413216, '04604644-n': 0.01677110232412815, '09246464-n': 0.01567905955016613, '04613696-n': 0.014530571177601814}","{'valley': 0.3959300220012665, 'alp': 0.15335316956043243, 'promontory': 0.07001027464866638, 'mountain tent': 0.04946289584040642, 'volcano': 0.040244199335575104, 'seashore': 0.033412203192710876, 'lakeside': 0.029223086312413216, 'worm fence': 0.01677110232412815, 'cliff': 0.01567905955016613, 'yurt': 0.014530571177601814}","{'09468604-n': 0.2, '09193705-n': 0.5, '09399592-n': 0.3333333333333333, '03792972-n': 0.1, '09472597-n': 0.5, '09428293-n': 0.2, '09332890-n': 0.2, '04604644-n': 0.08333333333333333, '09246464-n': 0.25, '04613696-n': 0.1}",09193705-n,0.5,alp,0.15335316956043243
15,Mountain,../Image/All_Cropped\Mountain\9.jpg,"{'09193705-n': 0.3333219289779663, '09472597-n': 0.2722671926021576, '09468604-n': 0.2028130292892456, '09399592-n': 0.03864006698131561, '09332890-n': 0.030348002910614014, '09428293-n': 0.013513063080608845, '09246464-n': 0.012897015549242496, '03160309-n': 0.008288600482046604, '03792972-n': 0.0072024003602564335, '02814860-n': 0.00542582618072629}","{'alp': 0.3333219289779663, 'volcano': 0.2722671926021576, 'valley': 0.2028130292892456, 'promontory': 0.03864006698131561, 'lakeside': 0.030348002910614014, 'seashore': 0.013513063080608845, 'cliff': 0.012897015549242496, 'dam': 0.008288600482046604, 'mountain tent': 0.0072024003602564335, 'beacon': 0.00542582618072629}","{'09193705-n': 0.5, '09472597-n': 0.5, '09468604-n': 0.2, '09399592-n': 0.3333333333333333, '09332890-n': 0.2, '09428293-n': 0.2, '09246464-n': 0.25, '03160309-n': 0.1, '03792972-n': 0.1, '02814860-n': 0.1111111111111111}",09193705-n,0.5,alp,0.3333219289779663
16,Beach,../Image/All_Cropped\Beach\1.jpg,"{'09399592-n': 0.4843391478061676, '09428293-n': 0.25346800684928894, '09246464-n': 0.09386710822582245, '02894605-n': 0.03763490542769432, '02814860-n': 0.03384986147284508, '09332890-n': 0.03087151050567627, '09472597-n': 0.00996329728513956, '09421951-n': 0.005892009474337101, '09468604-n': 0.0044988710433244705, '09288635-n': 0.003461455227807164}","{'promontory': 0.4843391478061676, 'seashore': 0.25346800684928894, 'cliff': 0.09386710822582245, 'breakwater': 0.03763490542769432, 'beacon': 0.03384986147284508, 'lakeside': 0.03087151050567627, 'volcano': 0.00996329728513956, 'sandbar': 0.005892009474337101, 'valley': 0.0044988710433244705, 'geyser': 0.003461455227807164}","{'09399592-n': 0.25, '09428293-n': 0.25, '09246464-n': 0.3333333333333333, '02894605-n': 0.1111111111111111, '02814860-n': 0.125, '09332890-n': 0.25, '09472597-n': 0.2, '09421951-n': 0.16666666666666666, '09468604-n': 0.25, '09288635-n': 0.25}",09399592-n,0.25,"promontory, headland, head, foreland",0.4843391478061676
17,Beach,../Image/All_Cropped\Beach\10.jpg,"{'09428293-n': 0.5151326656341553, '09421951-n': 0.23004435002803802, '09399592-n': 0.03462473303079605, '02981792-n': 0.013494840823113918, '02894605-n': 0.013135706074535847, '09332890-n': 0.011306933127343655, '04606251-n': 0.010336039587855339, '09246464-n': 0.009200803935527802, '03888257-n': 0.008777488023042679, '02837789-n': 0.008384820073843002}","{'seashore': 0.5151326656341553, 'sandbar': 0.23004435002803802, 'promontory': 0.03462473303079605, 'catamaran': 0.013494840823113918, 'breakwater': 0.013135706074535847, 'lakeside': 0.011306933127343655, 'wreck': 0.010336039587855339, 'cliff': 0.009200803935527802, 'parachute': 0.008777488023042679, 'bikini': 0.008384820073843002}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '09399592-n': 0.25, '02981792-n': 0.07692307692307693, '02894605-n': 0.1111111111111111, '09332890-n': 0.25, '04606251-n': 0.08333333333333333, '09246464-n': 0.3333333333333333, '03888257-n': 0.1111111111111111, '02837789-n': 0.1}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.5151326656341553
18,Beach,../Image/All_Cropped\Beach\11.jpg,"{'09288635-n': 0.6726934909820557, '09428293-n': 0.07013799250125885, '03240683-n': 0.05209748074412346, '09472597-n': 0.04619535431265831, '04266014-n': 0.04010748118162155, '09332890-n': 0.027294719591736794, '09399592-n': 0.014736773446202278, '02814860-n': 0.013077453710138798, '09246464-n': 0.0073660509660840034, '03773504-n': 0.006466022226959467}","{'geyser': 0.6726934909820557, 'seashore': 0.07013799250125885, 'drilling platform': 0.05209748074412346, 'volcano': 0.04619535431265831, 'space shuttle': 0.04010748118162155, 'lakeside': 0.027294719591736794, 'promontory': 0.014736773446202278, 'beacon': 0.013077453710138798, 'cliff': 0.0073660509660840034, 'missile': 0.006466022226959467}","{'09288635-n': 0.25, '09428293-n': 0.25, '03240683-n': 0.09090909090909091, '09472597-n': 0.2, '04266014-n': 0.1, '09332890-n': 0.25, '09399592-n': 0.25, '02814860-n': 0.125, '09246464-n': 0.3333333333333333, '03773504-n': 0.1}",09288635-n,0.25,geyser,0.6726934909820557
19,Beach,../Image/All_Cropped\Beach\12.jpg,"{'09428293-n': 0.4039233326911926, '09399592-n': 0.2889629304409027, '09332890-n': 0.08270696550607681, '09421951-n': 0.048167016357183456, '09246464-n': 0.024664955213665962, '02894605-n': 0.01957288198173046, '02951358-n': 0.01728661172091961, '04273569-n': 0.01672850176692009, '04606251-n': 0.016588816419243813, '02814860-n': 0.008163129910826683}","{'seashore': 0.4039233326911926, 'promontory': 0.2889629304409027, 'lakeside': 0.08270696550607681, 'sandbar': 0.048167016357183456, 'cliff': 0.024664955213665962, 'breakwater': 0.01957288198173046, 'canoe': 0.01728661172091961, 'speedboat': 0.01672850176692009, 'wreck': 0.016588816419243813, 'beacon': 0.008163129910826683}","{'09428293-n': 0.25, '09399592-n': 0.25, '09332890-n': 0.25, '09421951-n': 0.16666666666666666, '09246464-n': 0.3333333333333333, '02894605-n': 0.1111111111111111, '02951358-n': 0.07692307692307693, '04273569-n': 0.07692307692307693, '04606251-n': 0.08333333333333333, '02814860-n': 0.125}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.4039233326911926
20,Beach,../Image/All_Cropped\Beach\13.jpg,"{'09428293-n': 0.2787395715713501, '09421951-n': 0.12976162135601044, '09399592-n': 0.02954350970685482, '09332890-n': 0.025092436000704765, '01665541-n': 0.017549414187669754, '04371430-n': 0.01739967241883278, '04606251-n': 0.01483113318681717, '02981792-n': 0.014767085202038288, '03710721-n': 0.013898764736950397, '02066245-n': 0.013627806678414345}","{'seashore': 0.2787395715713501, 'sandbar': 0.12976162135601044, 'promontory': 0.02954350970685482, 'lakeside': 0.025092436000704765, 'leatherback turtle': 0.017549414187669754, 'swimming trunks': 0.01739967241883278, 'wreck': 0.01483113318681717, 'catamaran': 0.014767085202038288, 'maillot': 0.013898764736950397, 'grey whale': 0.013627806678414345}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '09399592-n': 0.25, '09332890-n': 0.25, '01665541-n': 0.06666666666666667, '04371430-n': 0.1, '04606251-n': 0.08333333333333333, '02981792-n': 0.07692307692307693, '03710721-n': 0.1, '02066245-n': 0.0625}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.2787395715713501
21,Beach,../Image/All_Cropped\Beach\14.jpg,"{'09428293-n': 0.5317563414573669, '09421951-n': 0.22423429787158966, '09399592-n': 0.08641862124204636, '01665541-n': 0.025818267837166786, '09332890-n': 0.01707090437412262, '04606251-n': 0.011112799867987633, '09246464-n': 0.008350731804966927, '02814860-n': 0.004987434018403292, '09468604-n': 0.004176552407443523, '02894605-n': 0.004057321697473526}","{'seashore': 0.5317563414573669, 'sandbar': 0.22423429787158966, 'promontory': 0.08641862124204636, 'leatherback turtle': 0.025818267837166786, 'lakeside': 0.01707090437412262, 'wreck': 0.011112799867987633, 'cliff': 0.008350731804966927, 'beacon': 0.004987434018403292, 'valley': 0.004176552407443523, 'breakwater': 0.004057321697473526}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '09399592-n': 0.25, '01665541-n': 0.06666666666666667, '09332890-n': 0.25, '04606251-n': 0.08333333333333333, '09246464-n': 0.3333333333333333, '02814860-n': 0.125, '09468604-n': 0.25, '02894605-n': 0.1111111111111111}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.5317563414573669
22,Beach,../Image/All_Cropped\Beach\15.jpg,"{'09399592-n': 0.7552651166915894, '09428293-n': 0.14965099096298218, '09246464-n': 0.04371232911944389, '09332890-n': 0.017862016335129738, '09468604-n': 0.009203325025737286, '02814860-n': 0.006091902498155832, '09193705-n': 0.0036626486107707024, '09421951-n': 0.0027934496756643057, '09472597-n': 0.0010073297889903188, '02980441-n': 0.0009626636165194213}","{'promontory': 0.7552651166915894, 'seashore': 0.14965099096298218, 'cliff': 0.04371232911944389, 'lakeside': 0.017862016335129738, 'valley': 0.009203325025737286, 'beacon': 0.006091902498155832, 'alp': 0.0036626486107707024, 'sandbar': 0.0027934496756643057, 'volcano': 0.0010073297889903188, 'castle': 0.0009626636165194213}","{'09399592-n': 0.25, '09428293-n': 0.25, '09246464-n': 0.3333333333333333, '09332890-n': 0.25, '09468604-n': 0.25, '02814860-n': 0.125, '09193705-n': 0.2, '09421951-n': 0.16666666666666666, '09472597-n': 0.2, '02980441-n': 0.1111111111111111}",09399592-n,0.25,"promontory, headland, head, foreland",0.7552651166915894
23,Beach,../Image/All_Cropped\Beach\16.jpg,"{'09399592-n': 0.7866764068603516, '09428293-n': 0.07973866164684296, '09246464-n': 0.05502515286207199, '09332890-n': 0.019996946677565575, '09468604-n': 0.018452433869242668, '04606251-n': 0.004626648034900427, '02066245-n': 0.003596683032810688, '04347754-n': 0.003096610074862838, '03160309-n': 0.0030334743205457926, '09421951-n': 0.002451810287311673}","{'promontory': 0.7866764068603516, 'seashore': 0.07973866164684296, 'cliff': 0.05502515286207199, 'lakeside': 0.019996946677565575, 'valley': 0.018452433869242668, 'wreck': 0.004626648034900427, 'grey whale': 0.003596683032810688, 'submarine': 0.003096610074862838, 'dam': 0.0030334743205457926, 'sandbar': 0.002451810287311673}","{'09399592-n': 0.25, '09428293-n': 0.25, '09246464-n': 0.3333333333333333, '09332890-n': 0.25, '09468604-n': 0.25, '04606251-n': 0.08333333333333333, '02066245-n': 0.0625, '04347754-n': 0.08333333333333333, '03160309-n': 0.1111111111111111, '09421951-n': 0.16666666666666666}",09399592-n,0.25,"promontory, headland, head, foreland",0.7866764068603516
24,Beach,../Image/All_Cropped\Beach\2.jpg,"{'04273569-n': 0.24731943011283875, '09428293-n': 0.24565444886684418, '09332890-n': 0.2389337569475174, '02951358-n': 0.08942243456840515, '09421951-n': 0.04330570623278618, '02859443-n': 0.025116778910160065, '09399592-n': 0.01838412694633007, '03873416-n': 0.008310536853969097, '04612504-n': 0.007290001027286053, '02814860-n': 0.006929457653313875}","{'speedboat': 0.24731943011283875, 'seashore': 0.24565444886684418, 'lakeside': 0.2389337569475174, 'canoe': 0.08942243456840515, 'sandbar': 0.04330570623278618, 'boathouse': 0.025116778910160065, 'promontory': 0.01838412694633007, 'paddle': 0.008310536853969097, 'yawl': 0.007290001027286053, 'beacon': 0.006929457653313875}","{'04273569-n': 0.07692307692307693, '09428293-n': 0.25, '09332890-n': 0.25, '02951358-n': 0.07692307692307693, '09421951-n': 0.16666666666666666, '02859443-n': 0.1, '09399592-n': 0.25, '03873416-n': 0.1111111111111111, '04612504-n': 0.07692307692307693, '02814860-n': 0.125}",04273569-n,0.07692307692307693,speedboat,0.24731943011283875
25,Beach,../Image/All_Cropped\Beach\3.jpg,"{'09428293-n': 0.7408772110939026, '09421951-n': 0.14235615730285645, '09332890-n': 0.0653499886393547, '09399592-n': 0.021051108837127686, '09468604-n': 0.0052709924057126045, '09472597-n': 0.002603570930659771, '09288635-n': 0.002262360416352749, '02894605-n': 0.0014250237727537751, '04273569-n': 0.0012987109366804361, '09246464-n': 0.0012120779138058424}","{'seashore': 0.7408772110939026, 'sandbar': 0.14235615730285645, 'lakeside': 0.0653499886393547, 'promontory': 0.021051108837127686, 'valley': 0.0052709924057126045, 'volcano': 0.002603570930659771, 'geyser': 0.002262360416352749, 'breakwater': 0.0014250237727537751, 'speedboat': 0.0012987109366804361, 'cliff': 0.0012120779138058424}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '09332890-n': 0.25, '09399592-n': 0.25, '09468604-n': 0.25, '09472597-n': 0.2, '09288635-n': 0.25, '02894605-n': 0.1111111111111111, '04273569-n': 0.07692307692307693, '09246464-n': 0.3333333333333333}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.7408772110939026
